UID,Category,Sub_Cat,Gov_Pvt,Facility,Admin 3,Admin 2,Admin 1,Latitude,Longitude,Facility Type
20233-fac2,Basic Health Unit,Bhu,Government,Chak No 153/Jb,Chiniot,Chiniot,Punjab,31.55657841,72.87623195,Bhu
20234-fac2,Maternity Home,Medical Services,Private,Maternal & Child Health Centre Chiniot,Chiniot,Chiniot,Punjab,31.73562495,72.96337229,x
20235-fac2,Tb,Medical Facilities,Government,Tb Clinic Chiniot,Chiniot,Chiniot,Punjab,31.72154935,72.98731977,x
20236-fac2,Veterinary,Clinic,Government,Govt. Veterinary Clinic,Lalian,Chiniot,Punjab,31.82781661,72.80167181,x
20237-fac2,Medical Stores,Medical Services,Private,Punjab Medical Store,Lalian,Chiniot,Punjab,31.82237333,72.7981369,x
20238-fac2,Dawakhana,Clinic,Private,Nusrat Dawakhana,Lalian,Chiniot,Punjab,31.75633271,72.91449293,x
20239-fac2,Medical Stores,Medical Services,Private,Tanveer Medical Store,Lalian,Chiniot,Punjab,31.824275,72.802476,x
20240-fac2,Medical Stores,Medical Services,Private,Javed Medical Store,Lalian,Chiniot,Punjab,31.82293688,72.79697862,x
20241-fac2,Medical Stores,Medical Services,Private,Al-Noor Medical Store,Lalian,Chiniot,Punjab,31.82815033,72.80621035,x
20242-fac2,Clinical Laboratories,Medical Services,Private,Diagnostic Clinical Laboratory,Lalian,Chiniot,Punjab,31.75082394,72.923695,x
20243-fac2,Dawakhana,Clinic,Private,Nizam Din Dawakhana,Lalian,Chiniot,Punjab,31.75620339,72.91438383,x
20244-fac2,Dawakhana,Clinic,Private,Yaseen Tibbi Dawakhana,Lalian,Chiniot,Punjab,31.82499495,72.80493964,x
20245-fac2,Basic Health Unit,Bhu,Government,Kandiwal,Lalian,Chiniot,Punjab,31.91231223,72.94336615,Bhu
20246-fac2,Sub-Health Center,Shc,Government,Shc Thatta Rahmoo,Lalian,Chiniot,Punjab,31.91533667,72.96865237,x
20247-fac2,Basic Health Unit,Bhu,Government,Langer Makhdoom,Lalian,Chiniot,Punjab,31.92203438,73.07035588,Bhu
20248-fac2,Basic Health Unit,Bhu,Government,Bahi Wal,Lalian,Chiniot,Punjab,31.88557185,73.01296099,Bhu
20249-fac2,Basic Health Unit,Bhu,Government,Inayat Pur,Lalian,Chiniot,Punjab,31.63245721,72.48308206,Bhu
20250-fac2,Sub-Health Center,Shc,Government,Shc Kot Sultan,Lalian,Chiniot,Punjab,31.67991502,72.5014334,x
20251-fac2,Basic Health Unit,Bhu,Government,Kalari,Lalian,Chiniot,Punjab,31.65223397,72.54606677,Bhu
20252-fac2,Basic Health Unit,Bhu,Government,Pir Punja,Lalian,Chiniot,Punjab,31.73427875,72.6284939,Bhu
20253-fac2,Basic Health Unit,Bhu,Government,Kot Qazi,Lalian,Chiniot,Punjab,31.82001366,72.92431861,Bhu
20254-fac2,Basic Health Unit,Bhu,Government,Kanwan Wala,Lalian,Chiniot,Punjab,31.84900814,72.87300084,Bhu
20255-fac2,Rural Health Center,Rhc,Government,Ahmed Nagar,Lalian,Chiniot,Punjab,31.7869937,72.89384567,Rhc
20256-fac2,Basic Health Unit,Bhu,Government,Jabbana,Lalian,Chiniot,Punjab,31.78113371,72.82213389,Bhu
20257-fac2,Rural Health Center,Rhc,Government,Bharana,Lalian,Chiniot,Punjab,31.75433498,72.63232682,Rhc
20258-fac2,Tehsil Headquarter Hospital,Thq,Government,Thq Lallian,Lalian,Chiniot,Punjab,31.83025371,72.80733878,x
20259-fac2,Maternity Home,Medical Services,Private,Hajra Maternity Home,De-Excluded Area D.G.Khan,Dera Ghazi Khan,Punjab,30.4707429,70.56022448,x
20260-fac2,Maternity Home,Medical Services,Private,Dua Maternity Home,De-Excluded Area D.G.Khan,Dera Ghazi Khan,Punjab,30.65364036,70.24652307,x
20261-fac2,Dispensary,Medical Facilities,Government,Ejaz Free Dispensary,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.034443,70.641796,x
20262-fac2,Maternity Home,Medical Services,Private,Rohi Zacha Bacha Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.064837,70.715615,x
20263-fac2,Medical Stores,Medical Services,Private,City Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.463731,70.727389,x
20264-fac2,Medical Stores,Medical Services,Private,Yaseen Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.278546,70.727282,x
20265-fac2,Medical Stores,Medical Services,Private,Anjum Atta Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.277847,70.727374,x
20266-fac2,Medical Stores,Medical Services,Private,Abdullah Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.278475,70.727302,x
20267-fac2,Medical Stores,Medical Services,Private,Mastoi Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.138268,70.628289,x
20268-fac2,Medical Stores,Medical Services,Private,Mohsin Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.056358,70.634687,x
20269-fac2,Medical Stores,Medical Services,Private,Sharif Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.054907,70.637343,x
20270-fac2,Medical Stores,Medical Services,Private,Naveed Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05278775,70.63667358,x
20271-fac2,Maternity Home,Medical Services,Private,Bismillah Zacha Bacha Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.03750746,70.62442205,x
20272-fac2,Medical Stores,Medical Services,Private,Jawad Medical Store,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.0570601,70.63253787,x
20273-fac2,Maternity Home,Medical Services,Private,Parveev Zacha Pacha Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06661438,70.62737911,x
20274-fac2,Maternity Home,Medical Services,Private,Ansari Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06438272,70.62498753,x
20275-fac2,Maternity Home,Medical Services,Private,Shafia Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06039158,70.62661682,x
20276-fac2,General Physician,Clinic,Private,Mamta Clinic,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06106893,70.63630057,x
20277-fac2,Maternity Home,Medical Services,Private,Shifa Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.0628355,70.63544849,x
20278-fac2,Maternity Home,Medical Services,Private,Hameed Zacha Bacha Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06272063,70.62132028,x
20279-fac2,Maternity Home,Medical Services,Private,Zudaida Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05170874,70.62161097,x
20280-fac2,General Physician,Clinic,Private,Faiz Health Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.0365753,70.64325247,x
20281-fac2,General Physician,Clinic,Private,Ahsan Health Centre,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06607971,70.65699605,x
20282-fac2,Maternity Home,Medical Services,Private,Zubaida Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06555179,70.64672312,x
20283-fac2,Maternity Home,Medical Services,Private,Khalida Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06486891,70.64080772,x
20284-fac2,General Physician,Clinic,Private,Shaheen Hashmat Clinic,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.28216475,70.72875192,x
20285-fac2,Maternity Home,Medical Services,Private,Al Noor Clinic And Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.05839912,70.65046065,x
20286-fac2,Maternity Home,Medical Services,Private,Razia Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06577044,70.70471457,x
20287-fac2,Maternity Home,Medical Services,Private,Rabia Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.06023985,70.70150272,x
20288-fac2,Maternity Home,Medical Services,Private,Shaiz Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.03247173,70.63921767,x
20289-fac2,Maternity Home,Medical Services,Private,Nasra Maternity Home,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.04503811,70.61988377,x
20290-fac2,Rural Health Center,Rhc,Government,Shadan Lund,Dera Ghazi Khan,Dera Ghazi Khan,Punjab,30.46299107,70.7274432,Rhc
20291-fac2,Veterinary,Clinic,Government,Civil Veterinary Dispensary,Taunsa,Dera Ghazi Khan,Punjab,30.93294966,70.69206394,x
20292-fac2,Maternity Home,Medical Services,Private,Asia Zacha Bacha Center,Taunsa,Dera Ghazi Khan,Punjab,30.72394541,70.65435481,x
20293-fac2,General Physician,Clinic,Private,Ahsan Clinic,Taunsa,Dera Ghazi Khan,Punjab,31.13247251,70.50541144,x
20294-fac2,General Hospitals,Medical Facilities,Private,Bilal Hospital,Taunsa,Dera Ghazi Khan,Punjab,30.70943108,70.65105809,x
20295-fac2,Maternity Home,Medical Services,Private,Mahr Zacha Bacha Center,Taunsa,Dera Ghazi Khan,Punjab,30.65295505,70.60424919,x
20296-fac2,Maternity Home,Medical Services,Private,Zacha Bacha Center,Taunsa,Dera Ghazi Khan,Punjab,30.63879512,70.63233571,x
20297-fac2,Maternity Home,Medical Services,Private,Maria Maternity Home,Taunsa,Dera Ghazi Khan,Punjab,30.64199949,70.58222967,x
20298-fac2,Maternity Home,Medical Services,Private,Sokar Maternity Home,Taunsa,Dera Ghazi Khan,Punjab,30.65387016,70.60308171,x
20299-fac2,General Physician,Clinic,Private,Hameedia Medical Centre,Chak Jhumra,Faisalabad,Punjab,31.632279,73.096219,x
20300-fac2,General Physician,Clinic,Private,Shaheena Medical Centre,Chak Jhumra,Faisalabad,Punjab,31.571364,73.188952,x
20301-fac2,General Hospitals,Medical Facilities,Private,Dar-Ul-Shifa Hospital,Faisalabad City,Faisalabad,Punjab,31.40269,73.038958,x
20302-fac2,General Hospitals,Medical Facilities,Private,Aziz Fatima Hospital,Faisalabad City,Faisalabad,Punjab,31.44347,73.09563,x
20303-fac2,General Physician,Clinic,Private,Doctor Maqsood's Clinic,Faisalabad City,Faisalabad,Punjab,31.38812,73.06967,x
20304-fac2,General Physician,Clinic,Private,Ishal Medicare,Faisalabad City,Faisalabad,Punjab,31.443737,73.088912,x
20305-fac2,General Hospitals,Medical Facilities,Private,Tanvir Surgical & General Hospital,Faisalabad City,Faisalabad,Punjab,31.442545,73.089347,x
20306-fac2,General Hospitals,Medical Facilities,Government,Fauji Foundation Hospital Faisalabad,Faisalabad City,Faisalabad,Punjab,31.40524068,73.10116836,x
20307-fac2,Dawakhana,Clinic,Private,Al-Muslim Dawakhana,Faisalabad City,Faisalabad,Punjab,31.418083,73.077575,x
20308-fac2,General Physician,Clinic,Private,Pak China Health Care Centre,Faisalabad City,Faisalabad,Punjab,31.467519,73.130298,x
20309-fac2,General Physician,Clinic,Private,Unique Health Care & Physiotheraphy Centre,Faisalabad City,Faisalabad,Punjab,31.420648,73.117381,x
20310-fac2,Blood Bank,Medical Services,Private,Ali Zaib Blood Bank,Faisalabad City,Faisalabad,Punjab,31.463106,73.071418,x
20311-fac2,Dental Clinic,Clinic,Private,Imaan Dental Centre,Faisalabad City,Faisalabad,Punjab,31.427414,73.118493,x
20312-fac2,General Physician,Clinic,Private,Tech Medical Services,Faisalabad City,Faisalabad,Punjab,31.373992,73.125021,x
20313-fac2,Specialist,Clinic,Private,Skin Hair And Allergy Clinic,Faisalabad City,Faisalabad,Punjab,31.403667,73.073147,x
20314-fac2,General Physician,Clinic,Private,Saleem Medical Centre,Faisalabad City,Faisalabad,Punjab,31.403445,73.040862,x
20315-fac2,General Physician,Clinic,Private,Defence Medical Centre,Faisalabad City,Faisalabad,Punjab,31.403816,73.042018,x
20316-fac2,Maternity Home,Medical Services,Private,Rehmat Medical Centre,Faisalabad City,Faisalabad,Punjab,31.43698958,73.04998262,x
20317-fac2,Clinical Laboratories,Medical Services,Private,Mubarak Medical Centre & Mehran Clinical Laboratory,Faisalabad City,Faisalabad,Punjab,31.406363,73.100974,x
20318-fac2,Medical Stores,Medical Services,Private,Datta Medical Centre & Pharmacy,Faisalabad City,Faisalabad,Punjab,31.421074,73.073158,x
20319-fac2,Diagnostic Centre,Medical Services,Private,Tasneem Ultrasound & Medical Centre,Faisalabad City,Faisalabad,Punjab,31.42077805,73.08139839,x
20320-fac2,Medical Stores,Medical Services,Private,Javed Medical Store,Faisalabad City,Faisalabad,Punjab,31.38802,73.068394,x
20321-fac2,Medical Stores,Medical Services,Private,Punjab Medical Store,Faisalabad City,Faisalabad,Punjab,31.388044,73.068412,x
20322-fac2,Medical Stores,Medical Services,Private,Shahid Medical Store,Faisalabad City,Faisalabad,Punjab,31.38876385,73.06917814,x
20323-fac2,Medical Stores,Medical Services,Private,Muzammil Medical Store,Faisalabad City,Faisalabad,Punjab,31.389514,73.069945,x
20324-fac2,Medical Stores,Medical Services,Private,Al-Rehman Medical Store,Faisalabad City,Faisalabad,Punjab,31.4066178,73.10926675,x
20325-fac2,Medical Stores,Medical Services,Private,Punjab Pharmacy Medical Store,Faisalabad City,Faisalabad,Punjab,31.44664895,73.08003873,x
20326-fac2,Medical Stores,Medical Services,Private,Mujahid Medical Store,Faisalabad City,Faisalabad,Punjab,31.40361739,73.10610198,x
20327-fac2,Medical Stores,Medical Services,Private,Sakhi Medical Store,Faisalabad City,Faisalabad,Punjab,31.395283,73.094891,x
20328-fac2,Medical Stores,Medical Services,Private,Habib Medical Store,Faisalabad City,Faisalabad,Punjab,31.418321,73.106164,x
20329-fac2,Medical Stores,Medical Services,Private,Tariq Medical Store,Faisalabad City,Faisalabad,Punjab,31.407521,73.052173,x
20330-fac2,Medical Stores,Medical Services,Private,Hafiz Medical Store,Faisalabad City,Faisalabad,Punjab,31.407581,73.052234,x
20331-fac2,Medical Stores,Medical Services,Private,Akhtar Medical Store & Pharmacy,Faisalabad City,Faisalabad,Punjab,31.430488,73.093878,x
20332-fac2,Medical Stores,Medical Services,Private,Al-Haram Medical Store,Faisalabad City,Faisalabad,Punjab,31.40762,73.039213,x
20333-fac2,Medical Stores,Medical Services,Private,Shehzad Medical Store,Faisalabad City,Faisalabad,Punjab,31.397467,73.111827,x
20334-fac2,Maternity Home,Medical Services,Private,Faisalabad Maternal & Child Health Centre,Faisalabad City,Faisalabad,Punjab,31.37497847,73.10789323,x
20335-fac2,Dispensary,Medical Facilities,Government,Faisalabad Dispensary,Faisalabad City,Faisalabad,Punjab,31.381999,73.11372942,x
20336-fac2,Dispensary,Medical Facilities,Government,Faisalabad Dispensary,Faisalabad City,Faisalabad,Punjab,31.39009507,73.12722561,x
20337-fac2,Dispensary,Medical Facilities,Government,Faisalabad Dispensary,Faisalabad City,Faisalabad,Punjab,31.39503075,73.14066464,x
20338-fac2,Dispensary,Medical Facilities,Government,Faisalabad Dispensary,Faisalabad City,Faisalabad,Punjab,31.40496597,73.14684555,x
20339-fac2,Maternity Home,Medical Services,Private,Faisalabad Maternal & Child Health Centre,Faisalabad City,Faisalabad,Punjab,31.41198953,73.12871832,x
20340-fac2,General Physician,Clinic,Private,Faizan Medical,Faisalabad City,Faisalabad,Punjab,31.37401863,73.07885234,x
20341-fac2,Medical Stores,Medical Services,Private,Shalimar Medical Store,Faisalabad City,Faisalabad,Punjab,31.37720495,73.08317972,x
20342-fac2,Medical Stores,Medical Services,Private,Bhatoya Medical Store,Faisalabad City,Faisalabad,Punjab,31.37913738,73.07251074,x
20343-fac2,General Physician,Clinic,Private,Hussain Medicare,Faisalabad City,Faisalabad,Punjab,31.39426427,73.09342177,x
20344-fac2,General Physician,Clinic,Private,Akhter Medical Center,Faisalabad City,Faisalabad,Punjab,31.39588846,73.10228342,x
20345-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Faisalabad City,Faisalabad,Punjab,31.39696659,73.09989123,x
20346-fac2,Medical Stores,Medical Services,Private,Iqra Medical Store,Faisalabad City,Faisalabad,Punjab,31.39955176,73.15005111,x
20347-fac2,Medical Stores,Medical Services,Private,Hassan Medical Store,Faisalabad City,Faisalabad,Punjab,31.39898999,73.15094401,x
20348-fac2,Medical Stores,Medical Services,Private,Ali Medical Store,Faisalabad City,Faisalabad,Punjab,31.40375567,73.13734717,x
20349-fac2,Medical Stores,Medical Services,Private,Al-Rehman Medical Store,Faisalabad City,Faisalabad,Punjab,31.40376154,73.13631219,x
20350-fac2,Medical Stores,Medical Services,Private,New Arshad Medical Store,Faisalabad City,Faisalabad,Punjab,31.40348793,73.13593023,x
20351-fac2,Medical Stores,Medical Services,Private,Sarwar Medical Store,Faisalabad City,Faisalabad,Punjab,31.42021641,73.11575164,x
20352-fac2,General Physician,Clinic,Private,Fakhar Medical Centre,Faisalabad City,Faisalabad,Punjab,31.42007661,73.12290649,x
20353-fac2,Optics,Medical Services,Private,Ghafoor Fatima Free Medical & Eye Centre,Faisalabad City,Faisalabad,Punjab,31.42693493,73.12626949,x
20354-fac2,General Physician,Clinic,Private,Fauji Foundation Medical Centre,Faisalabad City,Faisalabad,Punjab,31.40489312,73.11815437,x
20355-fac2,Medical Stores,Medical Services,Private,Fauji Medical Store,Faisalabad City,Faisalabad,Punjab,31.39787016,73.11126337,x
20356-fac2,Medical Stores,Medical Services,Private,Army Medical Store,Faisalabad City,Faisalabad,Punjab,31.3981323,73.11088393,x
20357-fac2,Medical Stores,Medical Services,Private,Al-Shifa Medical Store,Faisalabad City,Faisalabad,Punjab,31.39391589,73.11690317,x
20358-fac2,Medical Stores,Medical Services,Private,Bismillah Medical Store,Faisalabad City,Faisalabad,Punjab,31.39380652,73.11652659,x
20359-fac2,Medical Stores,Medical Services,Private,Al-Madina Medical Store,Faisalabad City,Faisalabad,Punjab,31.39326614,73.11721549,x
20360-fac2,Medical Stores,Medical Services,Private,Cure Pharmacy Medical Store,Faisalabad City,Faisalabad,Punjab,31.39306084,73.11803266,x
20361-fac2,Medical Stores,Medical Services,Private,Punjab Medical Store,Faisalabad City,Faisalabad,Punjab,31.39289676,73.11771215,x
20362-fac2,General Physician,Clinic,Private,Al-Shifa Medical Centre,Faisalabad City,Faisalabad,Punjab,31.42578099,73.07240098,x
20363-fac2,Medical Stores,Medical Services,Private,Gorey & Gorey Medical Store,Faisalabad City,Faisalabad,Punjab,31.41915804,73.07945173,x
20364-fac2,General Physician,Clinic,Private,Bilal Medical Centre,Faisalabad City,Faisalabad,Punjab,31.50144746,73.06089658,x
20365-fac2,General Hospitals,Medical Facilities,Private,Punjab Medical Hospital,Faisalabad City,Faisalabad,Punjab,31.44883694,73.06909754,x
20366-fac2,General Physician,Clinic,Private,Kiran Medical Center,Faisalabad City,Faisalabad,Punjab,31.4658038,73.11058808,x
20367-fac2,General Physician,Clinic,Private,Zati Medical Care,Faisalabad City,Faisalabad,Punjab,31.4589879,73.13915742,x
20368-fac2,Dispensary,Medical Facilities,Government,Govt. Medical Dispensary,Faisalabad City,Faisalabad,Punjab,31.45977674,73.14939183,x
20369-fac2,Dispensary,Medical Facilities,Government,Free Medical Dispensary,Faisalabad City,Faisalabad,Punjab,31.40906772,73.05277612,x
20370-fac2,Medical Stores,Medical Services,Private,Shahid Medical Store,Faisalabad City,Faisalabad,Punjab,31.40788207,73.05318908,x
20371-fac2,General Physician,Clinic,Private,Javed Medical,Faisalabad City,Faisalabad,Punjab,31.40693087,73.07741659,x
20372-fac2,Maternity Home,Medical Services,Private,Al-Khidmat Medical Centre,Faisalabad City,Faisalabad,Punjab,31.43971378,73.04683387,x
20373-fac2,General Physician,Clinic,Private,Al-Khalil Medical Complex,Faisalabad City,Faisalabad,Punjab,31.44246133,73.05617872,x
20374-fac2,General Physician,Clinic,Private,Khaliqiya Medical Center,Faisalabad City,Faisalabad,Punjab,31.45641544,73.10440575,x
20375-fac2,General Physician,Clinic,Private,Al-Falah Medical Centre,Faisalabad City,Faisalabad,Punjab,31.47384355,73.07836006,x
20376-fac2,Medical Stores,Medical Services,Private,Madina Medical Store,Faisalabad City,Faisalabad,Punjab,31.40402994,73.1270363,x
20377-fac2,Medical Stores,Medical Services,Private,Fair Medical Store,Faisalabad City,Faisalabad,Punjab,31.40399401,73.12761354,x
20378-fac2,Medical Stores,Medical Services,Private,Imran Medical Store,Faisalabad City,Faisalabad,Punjab,31.40398996,73.12787424,x
20379-fac2,Medical Stores,Medical Services,Private,Mujahid Medical Store,Faisalabad City,Faisalabad,Punjab,31.40396608,73.12801389,x
20380-fac2,Medical Stores,Medical Services,Private,Mashallah Medical Store,Faisalabad City,Faisalabad,Punjab,31.40392882,73.1287776,x
20381-fac2,Medical Stores,Medical Services,Private,Waqar Medical Store,Faisalabad City,Faisalabad,Punjab,31.40353857,73.13472908,x
20382-fac2,General Physician,Clinic,Private,Bukhari Medical Centre,Faisalabad City,Faisalabad,Punjab,31.40816226,73.07358832,x
20383-fac2,Blood Bank,Medical Services,Private,Ali Zaib Blood Transfusion Services,Faisalabad City,Faisalabad,Punjab,31.42093517,73.08463453,x
20384-fac2,Children Hospital,Medical Facilities,Private,Manahil Medical & Child Centre,Faisalabad Saddar,Faisalabad,Punjab,31.564139,73.04953,x
20385-fac2,Optics,Medical Services,Private,Inam Medical & Eye Centre,Faisalabad Saddar,Faisalabad,Punjab,31.45663623,72.96867824,x
20386-fac2,General Physician,Clinic,Private,Aslam Welfare Medical Centre,Faisalabad Saddar,Faisalabad,Punjab,31.490557,73.111381,x
20387-fac2,General Physician,Clinic,Private,Ali Medical Centre,Faisalabad Saddar,Faisalabad,Punjab,31.48744837,73.10664009,x
20388-fac2,General Physician,Clinic,Private,Punjab Medical Centre,Faisalabad Saddar,Faisalabad,Punjab,31.49587701,73.10743438,x
20389-fac2,Basic Health Unit,Bhu,Government,Chak No 40/G.B,Faisalabad Saddar,Faisalabad,Punjab,31.19350417,73.1423243,Bhu
20390-fac2,Sub-Health Center,Shc,Government,Shc Chak No.62,Faisalabad Saddar,Faisalabad,Punjab,31.42944014,72.9216859,x
20391-fac2,Sub-Health Center,Shc,Government,Shc Chak No.29 Jb,Faisalabad Saddar,Faisalabad,Punjab,31.48353375,72.92271824,x
20392-fac2,Basic Health Unit,Bhu,Government,Chak No. 74/Jb,Faisalabad Saddar,Faisalabad,Punjab,31.35962539,72.88847137,Bhu
20393-fac2,Basic Health Unit,Bhu,Government,Chak No. 78/Jb,Faisalabad Saddar,Faisalabad,Punjab,31.30241464,73.13225877,Bhu
20394-fac2,Basic Health Unit,Bhu,Government,Chak No. 82/Jb,Faisalabad Saddar,Faisalabad,Punjab,31.25455991,73.13167068,Bhu
20395-fac2,Basic Health Unit,Bhu,Government,Chak No. 85/Jb,Faisalabad Saddar,Faisalabad,Punjab,31.25239975,73.09758942,Bhu
20396-fac2,Basic Health Unit,Bhu,Government,Chak No 91 Rb,Faisalabad Saddar,Faisalabad,Punjab,31.22116766,73.0992091,Bhu
20397-fac2,Maternity Home,Medical Services,Private,Faisalabad Maternal & Child Health Centre,Faisalabad Saddar,Faisalabad,Punjab,31.39645148,73.15248082,x
20398-fac2,Dispensary,Medical Facilities,Government,Faisalabad Dispensary,Faisalabad Saddar,Faisalabad,Punjab,31.40082627,73.16496001,x
20399-fac2,General Physician,Clinic,Private,Alhi Jaz Medical Center,Faisalabad Saddar,Faisalabad,Punjab,31.33390292,73.06480834,x
20400-fac2,Medical Stores,Medical Services,Private,Afzal Medical Store,Faisalabad Saddar,Faisalabad,Punjab,31.33495688,73.05356577,x
20401-fac2,Medical Stores,Medical Services,Private,Sakhi Medical Store,Faisalabad Saddar,Faisalabad,Punjab,31.49875955,73.05521927,x
20402-fac2,Maternity Home,Medical Services,Private,Asima Medical And Maternity Home,Faisalabad Saddar,Faisalabad,Punjab,31.26913965,73.03009558,x
20403-fac2,Maternity Home,Medical Services,Private,Alkhidmat Medical And Maternity Home,Faisalabad Saddar,Faisalabad,Punjab,31.26341635,73.02478561,x
20404-fac2,General Physician,Clinic,Private,Al-Zia Medical Centre,Jaranwala,Faisalabad,Punjab,31.337258,73.428024,x
20405-fac2,General Physician,Clinic,Private,National Medical Centre,Jaranwala,Faisalabad,Punjab,31.331798,73.411077,x
20406-fac2,General Physician,Clinic,Private,Health Ways Medical Centre,Jaranwala,Faisalabad,Punjab,31.494427,73.276801,x
20407-fac2,Maternity Home,Medical Services,Private,Ahmed Medical Centre & Maternity Home,Jaranwala,Faisalabad,Punjab,31.501421,73.268169,x
20408-fac2,General Physician,Clinic,Private,Punjab Medical Centre,Jaranwala,Faisalabad,Punjab,31.49960334,73.27054457,x
20409-fac2,Basic Health Unit,Bhu,Government,Chak No. 36/Gb,Jaranwala,Faisalabad,Punjab,31.19480704,73.21337867,Bhu
20410-fac2,Sub-Health Center,Shc,Government,Shc Chak No.34 Gb,Jaranwala,Faisalabad,Punjab,31.22742014,73.24281989,x
20411-fac2,Basic Health Unit,Bhu,Government,Chak No. 27/Jb,Jaranwala,Faisalabad,Punjab,31.23459756,73.25945919,Bhu
20412-fac2,Basic Health Unit,Bhu,Government,Chak No. 28/Jb,Jaranwala,Faisalabad,Punjab,31.22196119,73.27387741,Bhu
20413-fac2,Basic Health Unit,Bhu,Government,Chak No.283/Gb,Jaranwala,Faisalabad,Punjab,31.19938372,73.28276169,Bhu
20414-fac2,Basic Health Unit,Bhu,Government,Chak No. 38/Jb,Jaranwala,Faisalabad,Punjab,31.18278279,73.1673101,Bhu
20415-fac2,Basic Health Unit,Bhu,Government,Chak No. 96/Gb,Jaranwala,Faisalabad,Punjab,31.43963498,73.44986729,Bhu
20416-fac2,Sub-Health Center,Shc,Government,Shc Chak No.58Gb,Jaranwala,Faisalabad,Punjab,31.41657388,73.44726208,x
20417-fac2,Sub-Health Center,Shc,Government,Shc Chak No.234,Jaranwala,Faisalabad,Punjab,31.40588863,73.50615897,x
20418-fac2,Basic Health Unit,Bhu,Government,Chak No.102/Jb,Jaranwala,Faisalabad,Punjab,31.406003,73.38645908,Bhu
20419-fac2,Basic Health Unit,Bhu,Government,Chak No. 67/Jb,Jaranwala,Faisalabad,Punjab,31.32049147,73.30520035,Bhu
20420-fac2,Basic Health Unit,Bhu,Government,Chak No. 66/Jb,Jaranwala,Faisalabad,Punjab,31.33457745,73.316073,Bhu
20421-fac2,Basic Health Unit,Bhu,Government,Chak No. 53/Jb,Jaranwala,Faisalabad,Punjab,31.31817554,73.37148031,Bhu
20422-fac2,Rural Health Center,Rhc,Government,Lundianwala,Jaranwala,Faisalabad,Punjab,31.3150974,73.57870954,Rhc
20423-fac2,Sub-Health Center,Shc,Government,Shc Chak No.106 Rb,Jaranwala,Faisalabad,Punjab,31.44562804,73.29563538,x
20424-fac2,Sub-Health Center,Shc,Government,Shc Chak No.103 Rb,Jaranwala,Faisalabad,Punjab,31.45076453,73.33211133,x
20425-fac2,Basic Health Unit,Bhu,Government,Chak No. 71/Jb,Jaranwala,Faisalabad,Punjab,31.32395213,73.21610238,Bhu
20426-fac2,Basic Health Unit,Bhu,Government,Chak No. 73/Gb,Jaranwala,Faisalabad,Punjab,31.30952802,73.19200241,Bhu
20427-fac2,Sub-Health Center,Shc,Government,Shc Chak No.74 Gb,Jaranwala,Faisalabad,Punjab,31.26951167,73.18726955,x
20428-fac2,Medical Stores,Medical Services,Private,Qadri Medical Store,Jaranwala,Faisalabad,Punjab,31.32290592,73.42574932,x
20429-fac2,Medical Stores,Medical Services,Private,Waqas Medical Store,Jaranwala,Faisalabad,Punjab,31.32296033,73.42605319,x
20430-fac2,Medical Stores,Medical Services,Private,Siraj Medical Store,Jaranwala,Faisalabad,Punjab,31.32326195,73.42831814,x
20431-fac2,Medical Stores,Medical Services,Private,Ittefaq Medical Store,Jaranwala,Faisalabad,Punjab,31.32362113,73.42579639,x
